InicioPeriodo,FimPeriodo,codigoSegmento,Segmento,codigoModalidade,Modalidade,Posicao,InstituicaoFinanceira,TaxaJurosAoMes,TaxaJurosAoAno,cnpj8
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,39,ITAÚ UNIBANCO S.A.,4.03,60.7,60701190
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,40,BCO DO BRASIL S.A.,4.09,61.78,00000000
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,41,BANCO BARI S.A.,4.5,69.49,00556603
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,42,BCO DO NORDESTE DO BRASIL S.A.,4.54,70.34,07237373
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,43,BRB - CFI S/A,4.7,73.44,33136888
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,44,PORTOSEG S.A. CFI,4.85,76.46,04862600
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,45,BRB - BCO DE BRASILIA S.A.,4.94,78.31,00000208
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,46,BANCO PAN,5.17,83.13,59285411
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,47,NU FINANCEIRA S.A. CFI,5.97,100.55,30680829
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,48,BCO BRADESCO S.A.,5.98,100.75,60746948
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,49,BCO DO EST. DO PA S.A.,6.04,102.03,04913711
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,50,FINAMAX S.A. CFI,6.08,103.05,00411939
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,51,BCO AGIBANK S.A.,6.72,118.18,10664513
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,52,PICPAY BANK - BANCO MÚLTIPLO S.A,6.95,123.88,09516419
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,53,KREDILIG S.A. - CFI,7.24,131.3,06040559
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,54,PINTOS S.A. CFI,7.53,139.0,35274306
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,55,NEON FINANCEIRA - CFI S.A.,7.53,139.05,11285104
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,56,BCO DIGIMAIS S.A.,7.91,149.21,92874270
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,57,MERCADO CRÉDITO SCFI S.A.,8.13,155.39,37679449
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,58,GAZINCRED S.A. SCFI,8.84,176.31,11760553
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,59,GRAZZIOTIN FINANCEIRA S/A,9.7,203.79,06339468
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,60,BCO SENFF S.A.,10.14,218.79,11970623
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,61,LECCA CFI S.A.,10.4,227.78,07652226
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,62,PEFISA S.A. - C.F.I.,10.49,231.21,43180355
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,63,BECKER FINANCEIRA SA - CFI,10.52,232.11,20443996
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,64,CENTROCRED S.A. CFI,10.99,249.33,26225776
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,65,CALCRED S.A.,11.04,251.44,37122487
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,66,AGORACRED S/A SCFI,11.24,258.84,36321990
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,67,BCO BMG S.A.,11.25,259.27,61186680
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,68,BANCO SEMEAR,11.64,274.65,00795423
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,69,BANCO MASTER,12.28,301.39,33923798
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,70,CREDIARE CFI S.A.,12.53,312.42,05676026
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,71,ZEMA CFI S/A,12.58,314.5,05351887
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,72,MIDWAY S.A. - SCFI,12.62,316.32,09464032
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,73,HS FINANCEIRA,13.15,340.29,07512441
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,74,VIA CERTA FINANCIADORA S.A. - CFI,13.87,375.16,05192316
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,75,BCO DAYCOVAL S.A,13.99,381.38,62232889
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,76,BCO MERCANTIL DO BRASIL S.A.,14.25,394.71,17184037
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,77,NEGRESCO S.A. - CFI,14.84,425.88,04379829
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,78,COBUCCIO S.A. SCFI,14.93,431.39,36947229
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,79,BCO AFINZ S.A. - BM,15.25,449.08,04814563
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,80,REALIZE CFI S.A.,15.76,478.9,27351731
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,81,LEBES FINANCEIRA CFI SA,16.04,496.15,11271860
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,82,GOLCRED S/A - CFI,16.61,532.0,07631026
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,83,QISTA S.A. CFI,17.95,625.22,36583700
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,84,JBCRED S.A. SCFI,18.48,664.9,04230630
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Crédito pessoal não-consignado - Pré-fixado,85,CREFISA S.A. CFI,20.11,801.25,60779196
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de cheques - Pré-fixado,1,BCO BANESTES S.A.,0.16,1.94,28127603
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Desconto de cheques - Pré-fixado,1,BCO BANESTES S.A.,0.05,0.56,28127603
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de cheques - Pré-fixado,2,BCO SAFRA S.A.,1.36,17.6,58160789
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Desconto de cheques - Pré-fixado,2,BCO DO NORDESTE DO BRASIL S.A.,2.17,29.42,07237373
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de cheques - Pré-fixado,3,BCO SANTANDER (BRASIL) S.A.,2.18,29.59,90400888
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Desconto de cheques - Pré-fixado,3,BCO BRADESCO S.A.,3.05,43.39,60746948
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de cheques - Pré-fixado,4,BCO DO NORDESTE DO BRASIL S.A.,2.23,30.26,07237373
2024-09-03,2024-09-09,,PESSOA FÍSICA,,Desconto de cheques - Pré-fixado,4,BCO DO BRASIL S.A.,3.78,56.04,00000000
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de cheques - Pré-fixado,5,BCO DO ESTADO DO RS S.A.,2.37,32.42,92702067
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de cheques - Pré-fixado,6,BCO BRADESCO S.A.,2.38,32.64,60746948
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de cheques - Pré-fixado,7,FINAMAX S.A. CFI,2.49,34.29,00411939
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de cheques - Pré-fixado,8,CAIXA ECONOMICA FEDERAL,2.73,38.12,00360305
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de cheques - Pré-fixado,9,NOVO BCO CONTINENTAL S.A. - BM,3.07,43.66,74828799
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de cheques - Pré-fixado,10,PLANTAE CFI,3.33,48.21,35551187
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de cheques - Pré-fixado,11,BCO DO BRASIL S.A.,3.61,53.03,00000000
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de cheques - Pré-fixado,12,BRB - BCO DE BRASILIA S.A.,5.36,87.1,00000208
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de cheques - Pré-fixado,13,BCO DAYCOVAL S.A,5.43,88.59,62232889
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,1,BCO BANESTES S.A.,0.27,3.3,28127603
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,2,BCO VOTORANTIM S.A.,0.88,11.1,59588111
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,3,BOFA MERRILL LYNCH BM S.A.,0.94,11.82,62073200
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,4,BCO DE LAGE LANDEN BRASIL S.A.,0.95,12.01,05040481
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,5,BCO J.P. MORGAN S.A.,0.97,12.25,33172537
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,6,BCO CITIBANK S.A.,0.99,12.53,33479023
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,7,BANCO BTG PACTUAL S.A.,1.01,12.79,30306294
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,8,BANCO INTER,1.02,12.97,00416968
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,9,BCO BNP PARIBAS BRASIL S A,1.04,13.2,01522368
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,10,BCO SAFRA S.A.,1.05,13.4,58160789
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,11,BCO HSBC S.A.,1.06,13.42,53518684
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,12,BCO MERCEDES-BENZ S.A.,1.1,13.96,60814191
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,13,BCO VOLKSWAGEN S.A,1.21,15.52,59109165
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,14,BCO BRADESCO S.A.,1.25,16.04,60746948
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,15,BCO SANTANDER (BRASIL) S.A.,1.25,16.07,90400888
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,16,BANCO CNH INDUSTRIAL CAPITAL S.A,1.28,16.46,02992446
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,17,BCO DO BRASIL S.A.,1.34,17.31,00000000
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,18,BCO STELLANTIS S.A.,1.35,17.5,62237425
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,19,BCO INDUSTRIAL DO BRASIL S.A.,1.36,17.61,31895683
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,20,AL5 S.A. CFI,1.4,18.16,27214112
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,21,ITAÚ UNIBANCO S.A.,1.43,18.62,60701190
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,22,BCO DO ESTADO DO RS S.A.,1.46,19.0,92702067
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,23,BCO YAMAHA MOTOR S.A.,1.5,19.56,10371492
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,24,BCO RENDIMENTO S.A.,1.61,21.06,68900810
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,25,BCO DAYCOVAL S.A,1.64,21.59,62232889
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,26,BCO LUSO BRASILEIRO S.A.,1.65,21.7,59118133
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,27,BCO ABC BRASIL S.A.,1.68,22.09,28195667
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,28,BCO FIBRA S.A.,1.7,22.39,58616418
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,29,BCO BS2 S.A.,1.72,22.69,71027866
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,30,BCO RNX S.A.,1.77,23.47,80271455
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,31,BCO DO NORDESTE DO BRASIL S.A.,1.99,26.63,07237373
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,32,OMNI BANCO S.A.,2.01,27.01,60850229
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,33,BCO SOFISA S.A.,2.05,27.5,60889128
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,34,BANCO ORIGINAL,2.08,27.95,92894922
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,35,PEFISA S.A. - C.F.I.,2.1,28.3,43180355
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,36,BCO GUANABARA S.A.,2.13,28.8,31880826
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,37,CAIXA ECONOMICA FEDERAL,2.15,29.11,00360305
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,38,GAZINCRED S.A. SCFI,2.18,29.56,11760553
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,39,BANCO MONEO S.A.,2.44,33.48,07441209
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,40,BCO DO EST. DO PA S.A.,2.47,33.97,04913711
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,41,BANCO DIGIO,2.53,34.91,27098060
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,42,SANTINVEST S.A. - CFI,2.66,37.03,00122327
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,43,BCO TRIANGULO S.A.,2.69,37.52,17351180
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,44,BCO DO EST. DE SE S.A.,2.73,38.22,13009717
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,45,BCO INDUSCRED DE INVESTIM. S/A,2.77,38.76,33588252
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,46,BANCO RANDON S.A.,2.88,40.63,11476673
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,47,GOLCRED S/A - CFI,3.02,42.94,07631026
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,48,BRB - BCO DE BRASILIA S.A.,3.04,43.31,00000208
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,49,FINAMAX S.A. CFI,3.35,48.5,00411939
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,50,HS FINANCEIRA,3.56,52.21,07512441
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,51,VIA CERTA FINANCIADORA S.A. - CFI,4.55,70.46,05192316
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,52,SINOSSERRA S/A - SCFI,4.88,77.07,22639377
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Desconto de duplicatas - Pré-fixado,53,SCFI EFÍ S.A.,5.26,84.97,37229413
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Vendor - Pré-fixado,1,SINOSSERRA S/A - SCFI,0.23,2.8,22639377
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Vendor - Pré-fixado,2,BANCO RANDON S.A.,0.35,4.23,11476673
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Vendor - Pré-fixado,3,BCO SAFRA S.A.,1.21,15.5,58160789
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Vendor - Pré-fixado,4,BCO DO BRASIL S.A.,1.22,15.59,00000000
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Vendor - Pré-fixado,5,BCO BRADESCO S.A.,1.44,18.76,60746948
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Vendor - Pré-fixado,6,ITAÚ UNIBANCO S.A.,1.46,18.95,60701190
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Vendor - Pré-fixado,7,SCANIA BCO S.A.,1.52,19.89,11417016
2024-09-03,2024-09-09,,PESSOA JURÍDICA,,Vendor - Pré-fixado,8,OMNI BANCO S.A.,5.39,87.69,60850229
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,1,BCO SOCIETE GENERALE BRASIL,0.0,0.0,61533584
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,2,ITAÚ UNIBANCO S.A.,0.35,4.26,60701190
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,3,BCO CRÉDIT AGRICOLE BR S.A.,0.41,5.08,75647891
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,4,BANCO BTG PACTUAL S.A.,0.45,5.5,30306294
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,5,BCO DO BRASIL S.A.,0.45,5.52,00000000
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,6,BCO DA CHINA BRASIL S.A.,0.47,5.85,10690848
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,7,BCO HSBC S.A.,0.49,6.01,53518684
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,8,BCO BRADESCO S.A.,0.51,6.23,60746948
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,9,BCO CITIBANK S.A.,0.51,6.27,33479023
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,10,BCO SUMITOMO MITSUI BRASIL S.A.,0.53,6.49,60518222
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,11,BCO VOTORANTIM S.A.,0.53,6.5,59588111
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,12,BCO DO ESTADO DO RS S.A.,0.55,6.84,92702067
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,13,BCO ABC BRASIL S.A.,0.55,6.86,28195667
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,14,BCO SANTANDER (BRASIL) S.A.,0.59,7.36,90400888
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,15,BCO SAFRA S.A.,0.6,7.4,58160789
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,16,CAIXA ECONOMICA FEDERAL,0.61,7.58,00360305
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,17,BCO DO NORDESTE DO BRASIL S.A.,0.63,7.8,07237373
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,18,BANCO INTER,0.68,8.5,00416968
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,19,BCO C6 S.A.,0.68,8.51,31872495
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,20,BCO CAIXA GERAL BRASIL S.A.,0.69,8.59,33466988
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,21,BCO COOPERATIVO SICREDI S.A.,0.69,8.65,01181521
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,22,BCO INDUSTRIAL DO BRASIL S.A.,0.71,8.87,31895683
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,23,OURIBANK S.A.,0.72,9.0,78632767
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,24,BCO DO EST. DO PA S.A.,0.72,9.0,04913711
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,25,BANCO SICOOB S.A.,0.73,9.11,02038232
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,26,BCO DA AMAZONIA S.A.,0.73,9.16,04902979
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,27,BCO SOFISA S.A.,0.76,9.47,60889128
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,28,BCO DAYCOVAL S.A,0.77,9.7,62232889
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,29,BCO RENDIMENTO S.A.,0.84,10.57,68900810
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,30,NOVO BCO CONTINENTAL S.A. - BM,0.86,10.83,74828799
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,31,BCO PINE S.A.,0.96,12.2,62144175
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,32,TRAVELEX BANCO DE CÂMBIO S.A.,1.02,12.93,11703662
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira,33,BCO LUSO BRASILEIRO S.A.,1.08,13.75,59118133
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Antecipação de faturas de cartão de crédito - Pré-fixado,1,BCO BS2 S.A.,0.86,10.79,71027866
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Antecipação de faturas de cartão de crédito - Pré-fixado,2,BCO SAFRA S.A.,0.88,11.04,58160789
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Antecipação de faturas de cartão de crédito - Pré-fixado,3,BCO VOTORANTIM S.A.,0.9,11.38,59588111
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Antecipação de faturas de cartão de crédito - Pré-fixado,4,BCO BRADESCO S.A.,0.91,11.53,60746948
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Antecipação de faturas de cartão de crédito - Pré-fixado,5,NU FINANCEIRA S.A. CFI,0.93,11.72,30680829
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Antecipação de faturas de cartão de crédito - Pré-fixado,6,BANCOSEGURO S.A.,0.94,11.87,10264663
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Antecipação de faturas de cartão de crédito - Pré-fixado,7,BCO HSBC S.A.,0.96,12.08,53518684
2024-09-02,2024-09-06,,PESSOA JURÍDICA,,Antecipação de faturas de cartão de crédito - Pré-fixado,8,BANCO BTG PACTUAL S.A.,0.98,12.35,30306294
